trade_id,counterparty_id,counterparty_name,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,trader_id
TRD008430,CP012,Lacroix,FR0000000016,2024-02-19,2024-02-21,DERIV,740152.18,31.7267,23329,31.63,31.7658,31.6979,1864741,53.57,BB,0,Technology,71.4,TR016
TRD002853,CP009,Dias Guillaume et Fils,FR0000000084,2024-02-19,2024-02-21,Equities,22807791.64,590.4777,38626,589.9,591.0935,590.4968,1104392,55.71,A,0,Utilities,58.6,TR008
TRD006282,CP045,Leclerc S.A.S.,FR0000000103,2024-02-20,2024-02-22,equity,36399089.63,730.4214,49833,730.17,731.9135,731.0417,2145229,,AA,0,Financials,25.7,TR009
TRD005366,CP004,Paul Bertin SARL,FR0000000003,2024-06-24,2024-06-26,Fixed Income,4975338.49,111.0641,44797,111.0198,111.1918,111.1058,4356397,82.87,BB,0,Healthcare,10.5,TR003
TRD002531,CP011,Traore,FR0000000068,2024-06-13,2024-06-17,bond,3268123.59,94.1063,34728,93.9451,94.3619,94.1535,866669,37.46,CCC,0,Financials,37.0,TR022
TRD003569,CP029,Le Goff,FR0000000092,2024-05-10,2024-05-13,Fx,3011.56,1.3764,2188,1.375775,1.3768,1.3763,1074292,58.16,BBB,0,Technology,34.0,TR002
TRD000489,CP023,Guillon Poulain et Fils,FR0000000073,2024-02-08,2024-02-12,fx,51735.13,1.4705,35182,1.46935,1.4742,1.4718,1297523,27.82,D,0,Utilities,43.4,TR006
TRD003651,CP019,Pelletier et Fils,FR0000000033,2024-01-29,2024-01-31,Foreign Exchange,12771.14,0.9412,13569,0.940813,0.9434,0.9421,289315,12.97,A,0,Real Estate,69.0,TR005
TRD001975,CP004,Paul Bertin SARL,FR0000000108,2024-06-24,2024-06-26,Fixed Income,1278120.87,107.8401,11852,107.5208,107.9983,107.7595,3708114,52.78,BB,0,Healthcare,9.4,TR019
TRD002347,CP032,Tessier,FR0000000111,2024-02-12,2024-02-14,bond,4991421.69,103.923,48030,103.8769,104.0813,103.9791,173445,63.45,A,0,Technology,21.3,TR001
TRD008211,CP014,Fouquet SA,FR0000000052,2024-04-26,2024-04-29,equity,11402346.64,322.3825,35369,321.52,322.932,322.226,972938,65.82,B,0,Healthcare,42.8,TR008
TRD005766,CP043,Noël S.A.R.L.,FR0000000090,2024-03-04,2024-03-06,derivative,269583.33,7.6621,35184,7.6591,7.6708,7.6649,849732,66.26,A,0,Healthcare,43.6,TR016
TRD001824,CP009,Dias Guillaume et Fils,FR0000000127,2024-02-09,2024-02-12,fx,30748.05,1.1287,27242,1.127208,1.1289,1.1281,3352237,75.94,A,0,Utilities,55.3,TR013
TRD002907,CP001,Ruiz SA,FR0000000109,2024-03-28,2024-04-01,equity,26051700.21,682.0531,38196,681.86,683.0179,682.4389,1612314,5.72,,1,Technology,11.3,TR003
TRD002412,CP029,Le Goff,FR0000000028,2024-02-08,2024-02-12,equity,33299896.88,723.1405,46049,722.57,723.2256,722.8978,4491463,46.45,,0,Technology,41.7,TR009
TRD001591,CP028,Maurice,FR0000000048,2024-05-23,2024-05-27,derivative,1561675.22,34.3845,45418,34.3714,34.4371,34.4043,1909400,29.46,B,0,Consumer Discretionary,13.5,TR016
TRD001306,CP008,Dufour S.A.R.L.,FR0000000132,2024-06-10,2024-06-12,Equities,23638226.07,742.5232,31835,742.16,742.9091,742.5345,2808566,18.19,BBB,0,Technology,39.3,TR019
TRD001416,CP024,Moreno Godard S.A.,FR0000000008,2024-01-22,2024-01-24,derivative,208687.05,40.2793,5181,40.2411,40.3389,40.29,4998718,50.55,BB,1,Consumer Discretionary,22.5,TR008
TRD002204,CP007,Wagner SARL,FR0000000126,2024-01-23,2024-01-25,BOND,2870348.3,110.6491,25941,110.2871,110.7442,110.5156,2225481,83.14,BBB,0,Technology,57.8,TR021
TRD000004,CP016,Gros,FR0000000122,2024-05-02,2024-05-06,fx,26011.95,0.9337,27859,0.933287,0.9342,0.9337,835588,37.89,,1,Healthcare,45.9,TR002
TRD002723,CP030,Marie,FR0000000036,2024-03-14,2024-03-18,Derivative,61651.19,14.1988,4342,14.1872,14.2219,14.2046,4981178,39.95,A,0,Technology,58.3,TR022
TRD001120,CP026,Menard S.A.,FR0000000003,2024-06-19,2024-06-21,derivative,711952.5,17.5,40683,17.4869,17.5251,17.506,361271,,AA,0,Energy,11.9,TR022
TRD000288,CP001,Ruiz SA,FR0000000024,2024-05-21,2024-05-23,derivative,1339251.71,101.5565,29998,44.5605,44.6955,44.628,1879972,81.03,B,1,Technology,13.8,TR015
TRD002851,CP007,Wagner SARL,FR0000000128,2024-04-04,2024-04-08,Foreign Exchange,44656.8,1.2,37214,1.198217,1.2009,1.1996,3464773,33.87,BBB,0,Technology,56.0,TR001
TRD006498,CP008,Dufour S.A.R.L.,FR0000000029,2024-01-26,2024-01-29,bond,5376750.07,114.1609,47098,113.8906,114.3529,114.1218,1183759,29.31,,0,Technology,41.0,TR016
TRD007431,CP037,Guichard Rey S.A.S.,FR0000000132,2024-01-02,2024-01-04,FX,4954.82,1.1157,4441,1.115663,1.1162,1.1159,2443084,67.63,BBB,0,Real Estate,39.7,TR020
TRD002421,CP012,Lacroix,FR0000000117,2024-04-22,2024-04-24,derivative,459802.26,33.3601,13783,33.3427,33.369,33.3559,1295060,25.09,BB,0,Technology,75.4,TR009
TRD008435,CP036,Chevalier Lamy et Fils,FR0000000006,2024-05-20,2024-05-22,Derivative,357911.7,8.85,40442,8.8147,8.8588,8.8368,4535592,62.88,BBB,0,Financials,75.6,TR013
TRD001367,CP023,Guillon Poulain et Fils,FR0000000059,2024-05-31,2024-06-03,equity,6091543.1,218.6876,27855,218.04,218.9246,218.4823,4639236,14.0,,1,Utilities,38.0,TR021
TRD001324,CP021,Bonnet SA,FR0000000047,2024-01-09,2024-01-11,FI,1271956.75,90.0118,14131,89.6557,90.0859,89.8708,2752694,64.28,BB,0,Financials,59.0,TR022
TRD005720,CP025,Pereira,FR0000000071,2024-06-11,2024-06-13,OPT,186239.75,30.5712,6092,30.5151,30.623,30.5691,326315,65.69,BBB,0,Industrials,54.6,TR008
TRD003805,CP009,Dias Guillaume et Fils,FR0000000110,2024-06-19,2024-06-21,equity,25512090.6,597.0394,42731,596.28,598.0898,597.1849,3783862,,A,0,Utilities,56.0,TR023
TRD007284,CP018,Moreau SA,FR0000000080,2024-05-15,2024-05-17,fx,42595.97,0.9834,43315,0.983109,0.9841,0.9836,4960453,,A,0,Healthcare,12.4,TR006
TRD004617,CP019,Pelletier et Fils,FR0000000133,2024-04-18,2024-04-22,derivative,79009.15,4.2565,18562,5.1595,4.2608,4.258,1723299,50.56,A,0,Real Estate,66.7,TR016
TRD000404,CP013,Berger,FR0000000075,2024-01-15,2024-01-17,Foreign Exchange,32763.75,1.0801,30334,1.078628,1.0806,1.0796,4346655,18.32,AA,0,Healthcare,13.1,TR005
TRD007872,CP016,Gros,FR0000000068,2024-03-20,2024-03-22,bond,117613.24,108.3993,1085,108.1595,108.4542,108.3068,1763184,26.42,BB,0,Healthcare,43.1,TR004
TRD005069,CP011,Traore,FR0000000057,2024-03-11,2024-03-13,fx,42443.67,0.9733,43608,0.971626,0.9751,0.9734,2830442,,CCC,0,Financials,33.9,TR018
TRD007136,CP043,Noël S.A.R.L.,FR0000000142,2024-06-06,2024-06-10,fx,24381.86,1.0629,22939,1.062036,1.066,1.064,1313608,,A,0,Healthcare,35.4,TR012
TRD008272,CP016,Gros,FR0000000138,2024-05-22,2024-05-24,derivative,1100527.23,27.7169,39706,27.7034,27.763,27.7332,757118,54.01,,1,Healthcare,41.4,TR011
TRD000370,CP025,Pereira,FR0000000092,2024-06-26,2024-06-28,bond,3400383.35,92.5627,36736,92.5209,92.5836,92.5523,1575538,,BBB,0,Industrials,57.2,TR018
TRD006944,CP026,Menard S.A.,FR0000000144,2024-05-27,2024-05-29,equity,3428351.43,765.5988,4478,764.86,768.334,766.597,3339053,5.26,AA,0,Energy,11.6,TR022
TRD006868,CP021,Bonnet SA,FR0000000070,2024-04-02,2024-04-04,bond,4144902.43,93.7485,44213,93.6005,93.7841,93.6923,3026039,,BB,0,Financials,58.5,TR023
TRD005191,CP006,Moulin,FR0000000142,2024-01-30,2024-02-01,EQ,6213047.69,174.0252,35702,173.67,174.2164,173.9432,2938863,31.38,BBB,0,Energy,21.4,TR017
TRD000304,CP008,Dufour S.A.R.L.,FR0000000089,2024-01-04,2024-01-08,fx,15612.71,0.971,16079,0.968244,0.9715,0.9699,961050,81.71,,0,Technology,44.1,TR013
TRD002379,CP005,Duhamel,FR0000000050,2024-03-06,2024-03-08,fx,35208.19,1.4842,23722,1.482063,1.4846,1.4833,942453,50.09,,0,Healthcare,74.4,TR006
TRD005079,CP029,Le Goff,FR0000000025,2024-06-19,2024-06-21,derivative,1925607.88,43.3549,44415,47.5622,43.4809,43.3872,2072889,45.26,BBB,0,Technology,38.8,TR024
TRD004295,CP041,Jacquot S.A.R.L.,FR0000000069,2024-06-19,2024-06-21,bond,2928021.23,107.5095,27235,107.3536,107.888,107.6208,658499,16.48,,0,Industrials,12.9,TR004
TRD003906,CP013,Berger,FR0000000035,2024-01-05,2024-01-08,bond,3566510.37,88.221,40427,88.0804,88.3828,88.2316,4452752,53.98,AA,0,Healthcare,11.5,TR008
TRD007694,CP005,Duhamel,FR0000000092,2024-03-21,2024-03-25,bond,3035642.37,92.1008,32960,92.0436,92.2995,92.1715,1670481,5.4,,0,Healthcare,73.4,TR003
TRD003387,CP017,Bègue,FR0000000068,2024-03-25,2024-03-27,fx,45294.14,1.4834,30534,1.482274,1.4864,1.4843,3113128,55.85,A,0,Utilities,22.4,TR001
TRD005704,CP035,Hernandez SARL,FR0000000070,2024-01-12,2024-01-15,bond,2839876.71,101.5838,27956,101.1982,101.6664,101.4323,4452741,83.09,CCC,0,Industrials,44.5,TR005
TRD003807,CP025,Pereira,FR0000000116,2024-06-10,2024-06-12,bond,3937953.63,106.1157,37110,106.0174,106.4075,106.2124,959443,37.87,BBB,0,Industrials,50.5,TR004
TRD006832,CP006,Moulin,FR0000000077,2024-05-01,2024-05-03,bond,3159177.24,101.6499,31079,101.5465,101.7377,101.6421,4050758,46.66,,0,Energy,26.0,TR023
TRD008010,CP011,Traore,FR0000000146,2024-01-11,2024-01-15,EQUITY,703226.43,167.6744,4194,167.33,167.8837,167.6069,4785840,19.94,CCC,1,Financials,41.4,TR003
TRD000142,CP004,Paul Bertin SARL,FR0000000136,2024-03-04,2024-03-06,bond,-4907718.29,104.1713,47112,104.1383,104.215,104.1766,4626691,42.79,BB,1,Healthcare,13.9,TR006
TRD004860,CP007,Wagner SARL,FR0000000075,2024-03-11,2024-03-13,FI,3165269.24,97.6513,32414,97.6301,97.7027,97.6664,4544620,15.17,BBB,1,Technology,53.1,TR017
TRD007324,CP037,Guichard Rey S.A.S.,FR0000000123,2024-03-08,2024-03-11,derivative,1158164.86,41.6696,27794,41.6401,41.8363,41.7382,3610569,58.01,BBB,0,Real Estate,41.6,TR008
TRD005018,CP019,Pelletier et Fils,FR0000000025,2024-06-17,2024-06-19,FX,68348.01,1.4531,47036,1.452219,1.4535,1.4529,808740,62.62,A,0,Real Estate,70.3,TR016
TRD004363,CP046,Boucher Charpentier SARL,FR0000000042,2024-02-07,2024-02-09,bond,3197798.13,112.3493,28463,112.1864,112.7261,175.4048,4308701,21.0,BB,0,Healthcare,20.0,TR024
TRD002126,CP031,Lebon et Fils,FR0000000073,2024-05-23,2024-05-27,EQUITY,7048715.98,223.3575,31558,223.13,223.3925,223.2613,3744206,38.7,BBB,0,Utilities,37.2,TR012
TRD002651,CP043,Noël S.A.R.L.,FR0000000035,2024-03-04,2024-03-06,derivative,68995.2,19.5067,3537,19.4936,19.5464,19.52,4690819,23.12,A,0,Healthcare,35.8,TR009
TRD000983,CP042,Marion S.A.R.L.,FR0000000148,2024-02-19,2024-02-21,Derivatives,655162.89,23.0391,28437,22.9753,23.0675,23.0214,3281116,76.15,A,0,Consumer Discretionary,54.2,TR001
TRD007057,CP026,Menard S.A.,FR0000000089,2024-02-19,2024-02-21,Bond,3658445.99,98.5042,37140,98.3672,98.8548,98.611,3693822,73.62,AA,0,Energy,12.4,TR012
TRD004667,CP019,Pelletier et Fils,FR0000000075,2024-05-01,2024-05-03,bond,683664.54,92.3871,7400,92.1714,92.4218,92.2966,186940,82.97,,1,Real Estate,72.7,TR008
TRD004435,CP047,Bernard S.A.,FR0000000054,2024-05-13,2024-05-15,derivative,40299.31,1.1521,34979,1.1512,1.153,1.1521,318756,56.09,,1,Industrials,16.7,TR013
TRD008113,CP011,Traore,FR0000000121,2024-01-26,2024-01-29,fx,30929.76,1.1803,26205,1.179555,1.1853,1.1824,4069643,,CCC,1,Financials,39.3,TR005
TRD005126,CP045,Leclerc S.A.S.,FR0000000121,2024-04-01,2024-04-03,EQ,8889776.85,342.1382,25983,342.09,342.3042,342.1971,1076864,13.8,AA,0,Financials,24.9,TR007
TRD002644,CP040,Bailly,FR0000000055,2024-05-17,2024-05-20,derivative,719676.62,14.5601,49428,14.5247,14.5933,14.559,2094282,65.47,D,1,Technology,14.8,TR024
TRD007783,CP005,Duhamel,FR0000000027,2024-01-19,2024-01-22,bond,3920195.62,90.6781,43232,90.5566,90.7806,90.6686,283618,33.2,BBB,0,Healthcare,71.9,TR014
TRD001658,CP009,Dias Guillaume et Fils,FR0000000118,2024-06-24,2024-06-21,bond,2670783.98,97.07,27514,96.8272,97.3056,97.0664,3367031,61.29,A,0,Utilities,54.1,TR005
TRD007286,CP029,Le Goff,FR0000000098,2024-01-09,2024-01-11,bond,4200517.79,93.8181,44773,93.7507,93.9679,93.8593,4932159,52.32,BBB,0,Technology,39.1,TR022
TRD000908,CP014,Fouquet SA,FR0000000144,2024-04-19,2024-04-22,bond,77152.72,96.5616,799,96.4737,96.5996,96.5366,2765251,20.67,B,0,Healthcare,40.9,TR004
TRD006612,CP024,Moreno Godard S.A.,FR0000000067,2024-03-04,2024-03-06,Equity,3427560.82,625.8099,5477,624.89,626.1369,625.5134,1439562,63.1,BB,0,Consumer Discretionary,22.1,TR009
TRD004265,CP013,Berger,FR0000000115,2024-04-15,2024-04-17,EQUITY,26336361.93,764.8804,34432,763.91,767.7215,765.8157,1512025,47.95,AA,0,Healthcare,18.7,TR016
TRD000804,CP030,Marie,FR0000000048,2024-01-08,2024-01-10,Derivative,33572.67,1.918,17504,1.915,1.9217,1.9183,1788938,14.47,A,0,Technology,55.7,TR005
TRD000105,CP046,Boucher Charpentier SARL,FR0000000133,2024-01-29,2024-01-31,equity,8066905.27,239.069,33743,238.77,239.7093,239.2397,3794335,16.79,BB,0,Healthcare,14.6,TR012
TRD004082,CP025,Pereira,FR0000000084,2024-06-27,2024-07-01,bond,2345440.37,85.1958,27530,85.1277,85.2252,85.1765,1876462,28.03,BBB,0,Industrials,50.4,TR005
TRD005198,CP014,Fouquet SA,FR0000000117,2024-04-30,2024-05-02,bond,3409226.45,90.1554,37815,89.9854,90.1909,90.0881,2629929,,B,1,Healthcare,39.3,TR009
TRD006767,CP024,Moreno Godard S.A.,FR0000000026,2024-06-03,2024-06-05,Equities,15640078.91,713.312,21926,712.5,713.4548,712.9774,4465942,46.87,BB,0,Consumer Discretionary,15.6,TR012
TRD001979,CP029,Le Goff,FR0000000040,2024-02-20,2024-02-22,Equity,3192461.56,743.1242,4296,742.27,744.975,743.6225,3745170,62.42,BBB,0,Technology,37.6,TR001
TRD002653,CP038,Maréchal,FR0000000099,2024-03-25,2024-03-27,derivative,1486999.22,33.987,43752,33.9511,34.0367,33.9939,3871903,N/A,AA,0,Technology,43.5,TR017
TRD006611,CP011,Traore,FR0000000013,2024-04-09,2024-04-11,fx,15083.78,0.8238,18310,0.82355,0.8252,0.8244,1437258,16.16,,0,Financials,36.9,TR013
TRD003195,CP037,Guichard Rey S.A.S.,FR0000000117,2024-02-05,2024-02-07,BOND,2227178.16,113.9513,19545,113.9221,114.1472,114.0346,2490843,52.41,BBB,0,Real Estate,45.8,TR016
TRD007219,CP008,Dufour S.A.R.L.,FR0000000144,2024-05-24,2024-05-27,Bond,333483.79,90.1064,3701,89.782,90.1966,89.9893,1754937,70.46,BBB,0,Technology,42.4,TR003
TRD007365,CP041,Jacquot S.A.R.L.,FR0000000086,2024-04-05,2024-04-08,FOREX,4407.56,1.3332,3306,1.332511,1.3379,1.3352,4691881,13.14,B,0,Industrials,8.2,TR008
TRD003068,CP022,Gros Cohen SARL,FR0000000064,2024-04-22,2024-04-24,bond,1888077.1,109.4474,17251,109.3722,109.4896,109.4309,4288676,,BB,1,Energy,21.2,TR004
TRD001081,CP031,Lebon et Fils,FR0000000095,2024-04-02,2024-04-04,fx,49489.5,2.4984,48922,1.010173,1.0129,1.0115,2970297,20.22,BBB,0,Utilities,39.6,TR014
TRD001375,CP026,Menard S.A.,FR0000000086,2024-01-26,2024-01-29,equity,36010999.39,730.6982,49283,729.36,730.9073,730.1336,826727,,AA,0,Energy,8.5,TR014
TRD002416,CP010,Allard,FR0000000017,2024-06-06,2024-06-10,Derivative,845749.4,23.8387,35478,23.7888,23.8738,23.8313,1473853,27.4,BBB,1,Financials,53.3,TR019
TRD004284,CP028,Maurice,FR0000000120,2024-02-12,2024-02-14,OPT,1842802.33,44.1189,41769,44.0924,44.1759,44.1341,1187152,22.54,B,0,Consumer Discretionary,18.0,TR007
TRD007318,CP012,Lacroix,FR0000000022,2024-03-08,2024-03-11,derivative,610524.17,30.1702,20236,30.0705,30.1959,30.1332,3918396,58.84,,0,Technology,72.4,TR022
TRD003153,CP011,Traore,FR0000000051,2024-04-24,2024-04-26,fx,28837.39,1.0984,26254,1.097897,1.1017,1.0998,3775666,,CCC,0,Financials,37.4,TR008
TRD000409,CP008,Dufour S.A.R.L.,FR0000000034,2024-02-19,2024-02-21,bond,2785191.27,85.1428,32712,85.106,85.4417,85.2738,4149499,,BBB,1,Technology,42.7,TR008
TRD006594,CP035,Hernandez SARL,FR0000000078,2024-06-10,2024-06-12,fx,6855.5,0.8593,7978,0.858801,0.8601,0.8595,1307055,30.48,CCC,0,Industrials,45.7,TR024
TRD007315,CP008,Dufour S.A.R.L.,FR0000000001,2024-01-31,2024-02-02,derivative,908009.87,18.5596,48924,18.5389,18.5811,18.56,2178860,69.03,BBB,0,Technology,44.3,TR003
TRD002654,CP036,Chevalier Lamy et Fils,FR0000000001,2024-04-09,2024-04-11,Equity,6220796.21,712.169,8735,711.05,712.4849,711.7675,3569698,78.33,BBB,0,Financials,72.8,TR009
TRD008394,CP045,Leclerc S.A.S.,FR0000000129,2024-06-26,2024-06-28,FI,3315740.9,94.7111,35009,94.6746,94.7769,94.7258,1436213,52.18,AA,0,Financials,21.8,TR011
TRD001572,CP009,Dias Guillaume et Fils,FR0000000118,2024-04-15,2024-04-17,equity,1343320.64,326.7625,4111,326.42,327.009,326.7145,2129488,6.45,,0,Utilities,55.6,TR012
TRD004923,CP011,Traore,FR0000000138,2024-02-19,2024-02-21,fx,955.37,1.4812,645,1.479335,1.4818,1.4806,4081814,29.22,CCC,1,Financials,36.5,TR010
TRD002006,CP043,Noël S.A.R.L.,FR0000000067,2024-02-26,2024-02-28,FOREX,19334.49,1.4404,13423,1.436815,1.4414,1.4391,1746576,22.65,A,0,Healthcare,36.6,TR012
TRD003690,CP047,Bernard S.A.,FR0000000018,2024-01-12,2024-01-15,equity,1926009.44,100.8118,19105,100.67,100.8537,100.7619,1090824,46.9,B,0,Industrials,13.6,TR004
TRD007942,CP018,Moreau SA,FR0000000063,2024-01-22,2024-01-24,derivative,283679.38,7.0027,40510,6.9943,7.0057,7.0,3820812,65.58,,0,Healthcare,15.7,TR014
TRD005997,CP003,Breton,FR0000000102,2024-03-08,2024-03-11,derivative,1228808.96,46.3789,26495,46.3701,46.4041,46.3871,292982,62.91,A,0,Industrials,18.0,TR016
TRD004733,CP018,Moreau SA,FR0000000019,2024-02-26,2024-02-28,equity,33205852.72,799.929,41511,797.95,801.3268,799.6384,2275150,47.91,,0,Healthcare,15.5,TR006
TRD003027,CP004,Paul Bertin SARL,FR0000000124,2024-06-07,2024-06-10,derivative,553432.81,14.8278,37324,14.8025,14.8412,14.8219,2119100,13.58,BB,1,Healthcare,7.8,TR023
TRD001500,CP024,Moreno Godard S.A.,FR0000000082,2024-01-15,2024-01-17,derivative,1245789.08,28.7492,43333,28.6495,28.7669,28.7082,660059,,BB,0,Consumer Discretionary,14.4,TR019
TRD005428,CP022,Gros Cohen SARL,FR0000000117,2024-03-14,2024-03-18,Derivatives,1501891.44,31.2614,48043,31.1597,31.2733,31.2165,252806,5.55,BB,0,Energy,16.9,TR019
TRD004998,CP017,Bègue,FR0000000056,2024-06-05,2024-06-07,Equities,11323718.9,378.8464,29890,378.37,379.7423,379.0562,529730,73.61,A,0,Utilities,22.8,TR024
TRD003517,CP021,Bonnet SA,FR0000000002,2024-03-11,2024-03-13,Fixed Income,400031.38,95.7471,4178,95.5422,95.9542,95.7482,2802286,17.43,BB,0,Financials,60.1,TR019
TRD005214,CP007,Wagner SARL,FR0000000042,2024-04-01,2024-04-03,bond,610218.77,107.4518,5679,107.3021,107.5081,107.4051,1557944,61.01,,0,Technology,54.6,TR012
TRD002702,CP035,Hernandez SARL,FR0000000107,2024-05-10,2024-05-13,Equity,7556584.07,183.261,41234,183.09,183.3098,183.1999,4444800,51.9,CCC,0,Industrials,41.0,TR010
TRD007583,CP041,Jacquot S.A.R.L.,FR0000000111,2024-02-27,2024-02-29,Equity,1463775.8,495.3556,2955,494.45,496.2214,495.3357,3819661,43.44,B,0,Industrials,14.4,TR020
TRD008665,CP031,Lebon et Fils,FR0000000090,2024-05-08,2024-05-10,derivative,645234.87,22.0337,29284,22.0283,22.0554,22.0419,1020494,10.66,BBB,0,Utilities,37.9,TR018
TRD002131,CP045,Leclerc S.A.S.,FR0000000129,2024-06-03,2024-06-05,fx,9375.13,1.3846,6771,1.383484,1.3904,1.3869,3766603,59.63,AA,0,Financials,21.0,TR009
TRD000664,CP028,Maurice,FR0000000022,2024-04-08,2024-04-10,derivative,508590.85,29.9859,16961,29.9616,29.9972,29.9794,4043614,35.44,B,0,Consumer Discretionary,13.3,TR003
TRD000326,CP029,Le Goff,FR0000000121,2024-02-26,2024-02-28,fx,35282.53,0.9216,38284,0.919397,0.9233,0.9213,2228960,,BBB,0,Technology,35.5,TR006
TRD008337,CP026,Menard S.A.,FR0000000044,2024-05-09,2024-05-13,Fx,8866.2,0.9811,9037,0.979857,0.9818,0.9808,382326,46.14,AA,0,Energy,11.2,TR022
TRD004110,CP029,Le Goff,FR0000000133,2024-05-20,2024-05-22,fx,526.42,0.8968,587,0.89447,0.8972,0.8958,3035086,67.47,BBB,0,Technology,35.6,TR005
TRD008285,CP043,Noël S.A.R.L.,FR0000000113,2024-06-17,2024-06-19,Fixed Income,3578016.4,110.0962,32499,109.7804,110.1466,109.9635,2567847,5.59,A,0,Healthcare,38.2,TR019
TRD006059,CP008,Dufour S.A.R.L.,FR0000000003,2024-02-01,2024-02-05,fx,68273.89,1.3863,49249,1.382963,1.3871,1.385,2592679,63.51,BBB,0,Technology,37.7,TR006
TRD001420,CP042,Marion S.A.R.L.,FR0000000142,2024-06-24,2024-06-26,bond,854229.28,93.5834,9128,93.4099,93.7124,93.5611,4015794,39.86,A,0,Consumer Discretionary,52.0,TR011
TRD003914,CP021,Bonnet SA,FR0000000031,2024-01-03,2024-01-05,Foreign Exchange,42830.42,1.404,30506,1.403099,1.4097,1.4064,2837882,52.93,BB,0,Financials,57.9,TR003
TRD008472,CP025,Pereira,FR0000000078,2024-01-15,2024-01-17,Fixed Income,2934802.24,101.7333,28848,101.4907,101.8139,101.6523,1720229,82.23,BBB,0,Industrials,52.3,TR010
TRD008221,CP041,Jacquot S.A.R.L.,FR0000000071,2024-01-22,2024-01-24,EQ,19798262.35,645.6306,30665,644.81,647.4151,646.1126,3453605,69.02,B,0,Industrials,13.3,TR016
TRD007329,CP008,Dufour S.A.R.L.,FR0000000032,2024-04-15,2024-04-17,fx,34532.65,1.124,30723,1.121925,1.1264,1.1242,796507,21.68,,0,Technology,39.5,TR004
TRD005519,CP045,Leclerc S.A.S.,FR0000000032,2024-01-22,2024-01-24,fx,16243.74,1.1666,13924,1.165511,1.1692,1.1674,2891937,51.73,AA,0,Financials,24.8,TR009
TRD000838,CP002,Maillot,FR0000000025,2024-05-30,2024-06-03,bond,2308438.62,86.0074,26840,85.9972,86.0946,86.0459,4440481,50.46,A,1,Financials,42.3,TR016
TRD002726,CP028,Maurice,FR0000000133,2024-06-17,2024-06-19,equity,7081521.17,391.9155,18069,390.31,392.2331,391.2715,1947642,19.45,B,0,Consumer Discretionary,19.0,TR003
TRD005447,CP041,Jacquot S.A.R.L.,FR0000000130,2024-02-05,2024-02-07,Derivatives,621414.5,16.5283,37597,16.4951,16.542,16.5186,2270858,64.15,B,0,Industrials,16.2,TR023
TRD008277,CP019,Pelletier et Fils,FR0000000062,2024-04-02,2024-04-04,Equity,11451783.62,623.9054,18355,623.28,625.5631,624.4216,1072600,84.15,A,0,Real Estate,75.7,TR022
TRD001596,CP040,Bailly,FR0000000118,2024-03-18,2024-03-20,derivative,716688.84,22.2367,32230,22.183,22.2501,22.2165,4371231,31.29,D,1,Technology,14.2,TR005
TRD008599,CP046,Boucher Charpentier SARL,FR0000000121,2024-05-10,2024-05-13,equity,3141874.99,129.626,24238,129.55,129.686,129.618,3146787,,BB,0,Healthcare,14.8,TR016
TRD001945,CP038,Maréchal,FR0000000030,2024-05-23,2024-05-27,Bond,4160436.2,88.1411,47202,87.9204,88.2903,88.1054,3386393,40.57,AA,0,Technology,43.0,TR020
TRD007874,CP016,Gros,FR0000000078,2024-04-18,2024-04-22,derivative,277781.21,9.981,27831,9.9795,9.9874,9.9834,1658669,78.31,,0,Healthcare,43.1,TR019
TRD003794,CP008,Dufour S.A.R.L.,FR0000000108,2024-01-08,2024-01-10,fx,49655.33,1.2081,41102,1.205793,1.2085,1.2071,1576655,83.96,BBB,0,Technology,43.8,TR008
TRD006139,CP009,Dias Guillaume et Fils,FR0000000120,2024-03-12,2024-03-14,Bond,2743673.78,113.1132,24256,113.039,113.1836,113.1113,893448,48.01,A,0,Utilities,50.3,TR012
TRD002214,CP037,Guichard Rey S.A.S.,FR0000000125,2024-01-10,2024-01-12,equity,1484786.83,195.2896,7603,195.13,195.3423,195.2362,1045010,61.41,BBB,0,Real Estate,43.3,TR018
TRD004509,CP031,Lebon et Fils,FR0000000110,2024-02-26,2024-02-23,bond,788770.95,90.8827,8679,90.7321,90.9309,90.8315,1723831,30.37,BBB,0,Utilities,40.9,TR001
TRD006855,CP041,Jacquot S.A.R.L.,FR0000000149,2024-04-25,2024-04-29,fx,27966.18,0.9725,28757,0.970208,0.9746,0.9724,2198578,39.13,B,0,Industrials,10.1,TR021
