trade_id,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,is_anomaly_multivariate,credit_rating_was_missing,volatility_30d_was_missing,country_risk_was_missing,counterparty_name_hash,trader_id_hash,counterparty_id_hash
TRD008114,FR0000000080,2024-06-25,2024-06-27,derivative,524317.54,19.3618,27080.0,19.35,19.3789,19.36445,2374103.0,19.09,bbb,0.0,technology,38.1,0,1,0,0,134cdd199f75ff3bf9ad03648271e44fa26288a1b038e02a7e7666a9ca27fbd0,e74fa8d6192595ed0ede0ee58ce2154e9c2089b6756928b9ba3df6e7d79ce7b2,1a83c3675bb91125e10076bbd4be2fc1d0c84d015e10d4d306aa86aa5910dfe7
TRD008344,FR0000000048,2024-05-03,2024-05-06,bond,2308021.03,91.1001,25335.0,90.9504,91.3602,91.15530000000001,336120.0,76.0,b,0.0,industrials,15.9,0,0,0,0,3637c377ee4d4e5c78b8118d64ee18df1308189f93331712e53c767e16534e91,1e6d2809a3132870665626764cae18d9a867ae5cdcb805addc88c15a758dce71,866157fac1611bb1e6f7ab190ce06e607a11c95c2b6381835c1a53a348d4983f
TRD005010,FR0000000135,2024-01-22,2024-01-24,bond,2546983.98,88.1767,28885.0,87.8877,88.3002,88.09395,2729264.0,35.22,bbb,0.0,technology,57.9,0,0,0,0,ab5b1486d3259515c940974d0f53f264b381857fe9f7905542dcca22d3785f4c,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,e62d84447452d4e1e123ad687ea8d5280672ec2ba04d4cc72660e0bd2631c3cb
TRD003683,FR0000000068,2024-06-21,2024-06-24,equity,8806576.471249998,640.2193,49280.0,639.85,642.3179,641.08395,611520.0,74.94,bb,0.0,healthcare,13.8,0,1,0,0,5d3abb7175167f9ab7dcd1164ea402eb1fbb4c060112204cf3cbc84bf673ed30,ffe3acbe7b034241650010633d7c50ad11ffeb6e9fc29e69c0513bbeab3f99f0,303259d31783c515b16efa0133dd13c078743df88cb746613784eacd0a4c5d5d
TRD004263,FR0000000033,2024-05-20,2024-05-22,derivative,171925.98,5.0171,34268.0,5.0145,5.0248,5.01965,735473.0,45.51,bbb,0.0,technology,46.1,0,0,1,0,0c24ddb56fa9b42c79505510d87a13f59c9c73e2439b08040b111846ab2bee18,e74fa8d6192595ed0ede0ee58ce2154e9c2089b6756928b9ba3df6e7d79ce7b2,2f39ca77ef3a167641af1ee0dc04cf4c7bdc7518f0132417d6f3a6fecea4e1fb
TRD003503,FR0000000137,2024-06-26,2024-06-28,bond,2753297.73,86.054,31995.0,86.0253,86.136,86.08064999999999,4234988.0,10.08,ccc,1.0,consumer discretionary,7.6,0,0,0,0,7370db3149ac6d444ab74952273a58d8860b8739760cf60010724fe8eefbc855,98e7093d712801898bb140be5cc8c926acbb4cf4a30753c24382d663ecebe388,c06eb3b06c4fac21865960501902a70077d04aa5e3dc5411bf305ef48642b647
TRD006886,FR0000000079,2024-04-15,2024-04-17,derivative,392101.73,35.7203,10977.0,35.6377,35.7748,35.70625,591597.0,55.94,bb,0.0,financials,56.5,0,0,0,0,b5a3ec9ed368cb087fc50398126356b369be38cacb61bd2c4dfc32e0f0651a72,cad35667ea63f0e350f05ab423369f9aea4943639ba6610aec58508852769420,ccc094df45bbb23ca232cdf7828b39b7ab6d763ce2c1cd73db418f7ff446cc21
TRD006314,FR0000000133,2024-03-07,2024-03-11,equity,8806576.471249998,790.004,34209.0,788.34,792.1059,790.2229500000001,1812460.0,40.29,d,1.0,utilities,34.0,0,0,0,0,07495d28dc0a69d4e9c549093505b040db2f988f609067746e6d102ee475bc7d,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,87e76ce865fb5792bb6ee1df1cd30a64c7f42e98131d5ed2c0890f49b82bd3cd
TRD005175,FR0000000053,2024-02-22,2024-02-26,bond,383298.26,109.42,3503.0,109.6168,111.8352,110.726,2413754.0,46.64,a,0.0,technology,23.8,0,0,0,0,ab2b80fa3fb2a839c6ed527e7b3245cb33c549528c3de2f6e26abd583fc1c25e,e74fa8d6192595ed0ede0ee58ce2154e9c2089b6756928b9ba3df6e7d79ce7b2,f3176e105aad159b0dfb9e7b92ba35d744e3c2fcda42eff6305eb8f2827178c0
TRD006315,FR0000000038,2024-03-22,2024-03-25,bond,2211078.73,85.3303,25912.0,85.2509,85.4551,85.35300000000001,3749598.0,53.24,bb,0.0,healthcare,68.8,0,1,0,0,819425f82a502ccd9234649acc3cfbef42214545eca682c85043338b940d9de3,c354953526cc3f772ab230be4a98e863fc18e83ce500d07d0b3c5c5ac6cdae0a,9cd78541e60a520e049a507c5986130a57f7b4a0e0eeb36d8e853a7f3bb11c3d
TRD004146,FR0000000123,2024-01-23,2024-01-25,bond,2269984.65,91.3585,24847.0,91.3301,91.3875,91.3588,1405257.0,24.13,ccc,0.0,consumer discretionary,17.0,0,0,0,0,7370db3149ac6d444ab74952273a58d8860b8739760cf60010724fe8eefbc855,cafdeb512a3ed3b6cbd8c8802cb1ad578d3a0476d5855c092e66984b04fe5da6,c06eb3b06c4fac21865960501902a70077d04aa5e3dc5411bf305ef48642b647
TRD004253,FR0000000125,2024-04-18,2024-04-22,fx,42294.95,1.3622,31049.0,1.361522,1.3663,1.3639109999999999,4801029.0,50.3,bbb,0.0,technology,50.2,0,0,0,0,ab5b1486d3259515c940974d0f53f264b381857fe9f7905542dcca22d3785f4c,b909f7b8686bcf560086dbfccc7078c3d724e4294cc1e8c01536fe1f28e81c63,e62d84447452d4e1e123ad687ea8d5280672ec2ba04d4cc72660e0bd2631c3cb
TRD004167,FR0000000042,2024-05-01,2024-05-03,fx,22738.84,0.805,28247.0,0.804618,0.8057,0.805159,4490139.0,27.73,ccc,1.0,consumer discretionary,20.1,0,1,0,0,22a3f28bc33c4176b20f507e703e8907d0fe28e0f79d6451a249367481c32925,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,25b1cb49320dfa8387d0ade168b8c96c5ed260712c98965f1f65455d8fdc31dd
TRD001935,FR0000000076,2024-01-12,2024-01-15,derivative,149610.28,6.014,24877.0,6.006,6.015,6.0105,1520223.0,45.74,bbb,0.0,energy,27.4,0,1,0,0,8474af83fd6b699cd7dece99cb50aca9fa3f596eba365a6e9f9889e7da9b5a85,1b3f931ffa3ca6bfa317885b2a9c3c8db785139038d101bcb1aaf65fca0826cf,e6ae329f2f385da4a9d4a9a710f337b33243e4fe190c3fbc49352c3f1f770415
TRD002813,FR0000000128,2024-05-20,2024-05-22,derivative,58962.8,3.8223,15426.0,3.8199,3.8247,3.8223000000000003,4209084.0,55.22,b,0.0,industrials,16.0,0,0,0,0,3637c377ee4d4e5c78b8118d64ee18df1308189f93331712e53c767e16534e91,477d2ed402557bc1df4b32b18fed4885c0ca09b32a79794bccba3fe17152edab,866157fac1611bb1e6f7ab190ce06e607a11c95c2b6381835c1a53a348d4983f
TRD006831,FR0000000040,2024-04-22,2024-04-24,bond,3665738.64,105.4555,34761.0,105.1034,105.5255,105.31445,4108677.0,13.41,bbb,0.0,utilities,37.9,0,0,0,0,9d2a5277ab44e8c2726fd0ff45bd995bbd432d6371ee8167a3b88eec39edead5,3779f12f5c3b4bff5d8230078c871faec02281591fce899a6199a60faa8b680b,56be1b23787e06cdfe3e4de5329276b9b57896889dc8fc70e3c2b5ca58dd6d12
TRD003427,FR0000000089,2024-03-11,2024-03-13,bond,233880.83,90.5462,2583.0,90.4345,90.6274,90.53094999999999,3394933.0,11.62,aa,0.0,technology,35.1,0,0,0,0,e5cd94eb8d1d6ee42c55bcb2c377a5d48252c3f6550b9cfe4752bee23a7863ef,cd9f75c6628f01c232c59a3d4afaa5b39da555dc0b0af01934f3f10befb45fe8,aa91384e8401dc57094c09a23c72208a5a0410f95708cf47ae847ee77fd90885
TRD004254,FR0000000129,2024-06-14,2024-06-17,derivative,790513.38,20.1641,39204.0,20.1414,20.1895,20.16545,2955215.0,50.94,b,0.0,industrials,8.3,0,1,0,0,1b2664d5f9e0b29e8445bef73bb4e52adde10d7fa842e44f76f6444f41d7ea79,3779f12f5c3b4bff5d8230078c871faec02281591fce899a6199a60faa8b680b,525cd394bdc03acd428fa7264cb8db3f7decde603e0f7003ee34da4cd81f6495
TRD008493,FR0000000033,2024-02-29,2024-03-04,bond,611277.09,95.096,6428.0,94.8235,95.1387,94.9811,1810090.0,14.82,bbb,0.0,technology,55.9,0,0,0,0,ab5b1486d3259515c940974d0f53f264b381857fe9f7905542dcca22d3785f4c,fdab3e618f643e6a50c9167b007c9cabd662457dc0f559010582512141b7cbae,e62d84447452d4e1e123ad687ea8d5280672ec2ba04d4cc72660e0bd2631c3cb
TRD007294,FR0000000098,2024-02-12,2024-02-14,bond,1932413.33,88.3066,21883.0,88.0783,88.4379,88.2581,3682677.0,81.15,b,0.0,industrials,23.5,0,0,0,0,3637c377ee4d4e5c78b8118d64ee18df1308189f93331712e53c767e16534e91,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,866157fac1611bb1e6f7ab190ce06e607a11c95c2b6381835c1a53a348d4983f
TRD001803,FR0000000023,2024-05-16,2024-05-20,fx,7900.08,0.9864,8009.0,0.986187,0.9867,0.9864435,1002083.0,5.88,a,0.0,consumer discretionary,52.4,0,0,0,0,d000b04761a15d6e2512eac8c4534457ace758b775924464d8af7d40b7009049,c354953526cc3f772ab230be4a98e863fc18e83ce500d07d0b3c5c5ac6cdae0a,ff885370495b553b53773a04f298c3905eda53c7a1f80c5688ff6b4d7058e261
TRD000700,FR0000000142,2024-02-05,2024-02-07,bond,2855534.68,102.8762,27757.0,102.7535,102.9331,102.8433,1380022.0,10.95,bbb,0.0,utilities,68.9,0,1,0,0,118ad1c7ae68a7ba546ee6b85ee9fb53f8c9885bdf21f2dc7c0ab009795eebe0,3779f12f5c3b4bff5d8230078c871faec02281591fce899a6199a60faa8b680b,dab5c732460bd365204acf57563b74284aa7c4b99bb2dcfe174ac61b6a5c1c04
TRD006654,FR0000000135,2024-05-27,2024-05-29,fx,31608.03,1.1639,27157.0,1.16089,1.1643,1.162595,4595526.0,65.36,bb,0.0,healthcare,15.8,0,1,0,0,bcdac91aa441b00a580e67342c1d807c64c6e4f616a0129e730236079a6f77b4,cad35667ea63f0e350f05ab423369f9aea4943639ba6610aec58508852769420,19d253ba64374ef75c1ccaa72a4d3b8276ae48e26094a63bcb22c214241c3dd1
TRD001675,FR0000000141,2024-06-24,2024-06-26,derivative,85217.61,39.4161,2162.0,39.3267,39.4287,39.377700000000004,1142071.0,45.51,b,0.0,industrials,20.0,0,0,1,0,3637c377ee4d4e5c78b8118d64ee18df1308189f93331712e53c767e16534e91,cafdeb512a3ed3b6cbd8c8802cb1ad578d3a0476d5855c092e66984b04fe5da6,866157fac1611bb1e6f7ab190ce06e607a11c95c2b6381835c1a53a348d4983f
TRD007941,FR0000000078,2024-06-17,2024-06-19,bond,4483931.04,103.7947,43200.0,103.5968,103.869,103.7329,595788.0,41.29,b,0.0,consumer discretionary,12.0,0,0,0,0,22a3f28bc33c4176b20f507e703e8907d0fe28e0f79d6451a249367481c32925,cd9f75c6628f01c232c59a3d4afaa5b39da555dc0b0af01934f3f10befb45fe8,25b1cb49320dfa8387d0ade168b8c96c5ed260712c98965f1f65455d8fdc31dd
TRD004193,FR0000000046,2024-02-27,2024-02-29,equity,8806576.471249998,541.4941,25499.0,540.19,541.6663,540.92815,1215163.0,45.51,d,1.0,utilities,43.2,0,0,1,0,07495d28dc0a69d4e9c549093505b040db2f988f609067746e6d102ee475bc7d,cafdeb512a3ed3b6cbd8c8802cb1ad578d3a0476d5855c092e66984b04fe5da6,87e76ce865fb5792bb6ee1df1cd30a64c7f42e98131d5ed2c0890f49b82bd3cd
TRD006714,FR0000000020,2024-01-25,2024-01-29,fx,24207.9,0.9019,26841.0,0.899976,0.9041,0.902038,1690738.0,45.51,ccc,1.0,industrials,44.4,0,0,1,0,0a8f398550563b7cc872408f12774291b03f40b5a21ba01f953c93db0ae7c201,1b3f931ffa3ca6bfa317885b2a9c3c8db785139038d101bcb1aaf65fca0826cf,e0a714f3735134821a341aad753fe3be3442242085dd452e1e3c5cb2e0c2c891
TRD008106,FR0000000012,2024-06-03,2024-06-05,equity,5408737.58,455.166,11883.0,454.48,455.6573,455.06865000000005,408450.0,25.58,bbb,0.0,energy,19.1,0,0,0,0,8474af83fd6b699cd7dece99cb50aca9fa3f596eba365a6e9f9889e7da9b5a85,3779f12f5c3b4bff5d8230078c871faec02281591fce899a6199a60faa8b680b,e6ae329f2f385da4a9d4a9a710f337b33243e4fe190c3fbc49352c3f1f770415
TRD007269,FR0000000107,2024-04-22,2024-04-24,fx,49682.1,1.4485,34299.0,1.445441,1.4521,1.4487705,2805294.0,75.05,ccc,0.0,consumer discretionary,21.3,0,1,0,0,b4ef9a7df62582124445c31003708e254c1fafae95a5aea58d7395556c24d5d6,8c183d99a2fcda30f0978ba1aea028e73457f2aecd275de83fde141a609849ca,e4b0243509d55ab40a0d67671f3f71b8428e8749f471f77ce7de9886be014b45
TRD004863,FR0000000110,2024-05-20,2024-05-22,bond,2337751.66,102.2907,22854.0,102.1844,102.4749,102.32965,3272915.0,5.54,bbb,0.0,technology,13.4,0,1,0,0,a91eb6234be0fe64e1bf3cd0406143db5342db6fe34dd79337546d37624d0f30,8c183d99a2fcda30f0978ba1aea028e73457f2aecd275de83fde141a609849ca,2ecb501d2f14cc35f09acc1b9992902892e9a8971fbec113ab3e8f61099fe313
TRD003197,FR0000000056,2024-03-11,2024-03-13,fx,34243.95,1.0896,31428.0,1.087764,1.0912,1.0894819999999998,153177.0,72.38,b,0.0,consumer discretionary,13.8,0,0,0,0,22a3f28bc33c4176b20f507e703e8907d0fe28e0f79d6451a249367481c32925,1b3f931ffa3ca6bfa317885b2a9c3c8db785139038d101bcb1aaf65fca0826cf,25b1cb49320dfa8387d0ade168b8c96c5ed260712c98965f1f65455d8fdc31dd
TRD004756,FR0000000013,2024-05-02,2024-05-06,derivative,265272.49,36.7719,7214.0,36.7658,36.7938,36.779799999999994,3553365.0,45.51,b,0.0,consumer discretionary,17.1,0,0,1,0,22a3f28bc33c4176b20f507e703e8907d0fe28e0f79d6451a249367481c32925,c5ac54aa199509df4f8ce69733f6ddd9ba4fd7f43555c078a9395ac2b3fe86d5,25b1cb49320dfa8387d0ade168b8c96c5ed260712c98965f1f65455d8fdc31dd
TRD000718,FR0000000141,2024-04-18,2024-04-22,fx,35820.88,1.3617,26306.0,1.359874,1.3649,1.362387,3271897.0,45.15,a,0.0,technology,27.0,0,0,0,0,ab2b80fa3fb2a839c6ed527e7b3245cb33c549528c3de2f6e26abd583fc1c25e,ffe3acbe7b034241650010633d7c50ad11ffeb6e9fc29e69c0513bbeab3f99f0,f3176e105aad159b0dfb9e7b92ba35d744e3c2fcda42eff6305eb8f2827178c0
TRD006962,FR0000000044,2024-05-21,2024-05-23,bond,3562102.16,102.2212,34847.0,102.1047,102.2774,102.19104999999999,4461444.0,59.95,bbb,0.0,technology,43.6,0,0,0,0,0c24ddb56fa9b42c79505510d87a13f59c9c73e2439b08040b111846ab2bee18,477d2ed402557bc1df4b32b18fed4885c0ca09b32a79794bccba3fe17152edab,2f39ca77ef3a167641af1ee0dc04cf4c7bdc7518f0132417d6f3a6fecea4e1fb
TRD001147,FR0000000082,2024-01-08,2024-01-10,bond,3215948.69,90.3331,35601.0,90.1553,90.5924,90.37385,2272652.0,45.51,bbb,0.0,financials,75.9,0,0,1,0,7b21f70363e6dff827b607dc4d1d418c1ee8dfaa3e6ed2305a41502c4752196d,477d2ed402557bc1df4b32b18fed4885c0ca09b32a79794bccba3fe17152edab,9fcb3eb7a7f5f1ba94af06cbfb8f2e964c3de9929c8bca1154edc54b586cba3b
TRD000043,FR0000000075,2024-01-15,2024-01-17,bond,94101.45,104.2098,903.0,104.1361,104.5409,104.3385,1556554.0,50.93,bbb,0.0,financials,71.1,0,0,0,0,7b21f70363e6dff827b607dc4d1d418c1ee8dfaa3e6ed2305a41502c4752196d,622dd9c20846b0697764a4c79d9f1c34c3e0ea5bedf2672a5067ec50b8bebfa1,9fcb3eb7a7f5f1ba94af06cbfb8f2e964c3de9929c8bca1154edc54b586cba3b
TRD002706,FR0000000059,2024-06-20,2024-06-24,derivative,804957.46,19.6288,41009.0,19.5536,19.6437,19.59865,425968.0,79.07,a,0.0,real estate,74.7,0,0,0,0,f6e92c34c3d4129ae37d00cc9bfdb53c1dd0dbd39f7b767f73672f3b0970f12b,00ae97ddbb04d11f64e49cbc1c22cc172e1c70152cb0ff0433fa8e38494da2ec,63353ec2c6ea1ff6a1084cbb53e7b11a1aee798ee0b094091208eb762e91b6b6
TRD006703,FR0000000124,2024-04-01,2024-04-03,derivative,509978.33,19.7712,25794.0,19.7475,19.8359,19.7917,2268028.0,63.02,bbb,0.0,financials,36.0,0,1,0,0,95cd7c1cb71ce251e30cde2ec28a5d5679ed8bfbb115d18259d2d43c3c0b556e,c5ac54aa199509df4f8ce69733f6ddd9ba4fd7f43555c078a9395ac2b3fe86d5,e03cb75761ddd7bbea51cb4c8815eb9fdd74d8fa28be914ce07ad86e1dcde544
TRD005702,FR0000000025,2024-04-15,2024-04-17,equity,6883418.27,287.204,23967.0,286.82,288.1431,287.48154999999997,439895.0,45.51,d,0.0,utilities,34.7,0,0,1,0,07495d28dc0a69d4e9c549093505b040db2f988f609067746e6d102ee475bc7d,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,87e76ce865fb5792bb6ee1df1cd30a64c7f42e98131d5ed2c0890f49b82bd3cd
TRD000366,FR0000000080,2024-04-10,2024-04-12,derivative,302414.86,8.3732,36117.0,8.3513,8.3828,8.367049999999999,1677014.0,45.51,bbb,0.0,technology,39.8,0,0,1,0,0c24ddb56fa9b42c79505510d87a13f59c9c73e2439b08040b111846ab2bee18,8c183d99a2fcda30f0978ba1aea028e73457f2aecd275de83fde141a609849ca,2f39ca77ef3a167641af1ee0dc04cf4c7bdc7518f0132417d6f3a6fecea4e1fb
TRD001701,FR0000000047,2024-04-16,2024-04-18,derivative,344972.25,45.9106,7514.0,45.8826,45.9833,45.93295,3731197.0,74.04,a,0.0,technology,54.6,0,0,0,0,128df7cea4bc3f452d35cf3324f6ab4ecc84d833146db40b0f26a65d2b6e165d,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,098ba077479d2398e0d5951b2b98abd811ad386d2b2d255e8e27dd6e70384ff9
TRD003459,FR0000000090,2024-04-22,2024-04-24,bond,2440902.88,92.29525,26461.0,92.2293,92.3612,92.29525,2629839.0,61.82,b,0.0,healthcare,41.5,0,0,0,0,bb973677745b56cbb88b679ac5e0f9b539c6c07e0168bcf999be30cc907b9ee5,130af4b21a242eadf1292740d56b24da807014031db084dee139b1e7e0ba27ac,d12e38325f5c4b29237d2214cebb88faac4167d66201a9dfaf0cd7d323b4b1cb
TRD006209,FR0000000102,2024-01-25,2024-01-29,bond,5476827.27,112.0418,48882.0,111.7734,112.2146,111.994,1626652.0,47.63,bbb,0.0,utilities,67.8,0,0,0,0,118ad1c7ae68a7ba546ee6b85ee9fb53f8c9885bdf21f2dc7c0ab009795eebe0,cad35667ea63f0e350f05ab423369f9aea4943639ba6610aec58508852769420,dab5c732460bd365204acf57563b74284aa7c4b99bb2dcfe174ac61b6a5c1c04
TRD000683,FR0000000112,2024-06-14,2024-06-17,bond,544922.78,91.7224,5941.0,91.7065,91.8001,91.7533,983969.0,32.22,bbb,0.0,financials,72.3,0,0,0,0,7b21f70363e6dff827b607dc4d1d418c1ee8dfaa3e6ed2305a41502c4752196d,130af4b21a242eadf1292740d56b24da807014031db084dee139b1e7e0ba27ac,9fcb3eb7a7f5f1ba94af06cbfb8f2e964c3de9929c8bca1154edc54b586cba3b
TRD003907,FR0000000007,2024-05-27,2024-05-29,bond,318262.54,90.3385,3523.0,90.2784,90.6043,90.44135,576810.0,23.36,bb,0.0,healthcare,71.3,0,1,0,0,819425f82a502ccd9234649acc3cfbef42214545eca682c85043338b940d9de3,622dd9c20846b0697764a4c79d9f1c34c3e0ea5bedf2672a5067ec50b8bebfa1,9cd78541e60a520e049a507c5986130a57f7b4a0e0eeb36d8e853a7f3bb11c3d
TRD002468,FR0000000127,2024-01-03,2024-01-05,bond,3183025.69,89.4033,35603.0,89.2642,89.6506,89.4574,2842539.0,72.08,bbb,0.0,real estate,38.7,0,0,0,0,8517867f3c83d5fe1e104e99bdf02fdf5b93b10c489ca152da91d151cef4a914,00ae97ddbb04d11f64e49cbc1c22cc172e1c70152cb0ff0433fa8e38494da2ec,959e223b3d6eb167afb83b25edeb7fec5375022ac43c7c7f915f636281ca62ec
TRD003211,FR0000000105,2024-05-27,2024-05-29,fx,52459.36,1.2199,43003.0,1.217978,1.2203,1.219139,2142101.0,9.28,b,1.0,technology,13.7,0,0,0,0,a91eb6234be0fe64e1bf3cd0406143db5342db6fe34dd79337546d37624d0f30,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,2ecb501d2f14cc35f09acc1b9992902892e9a8971fbec113ab3e8f61099fe313
TRD003104,FR0000000033,2024-04-01,2024-04-03,derivative,929820.65,40.9054,22731.0,40.8976,40.9546,40.9261,546417.0,14.2,bb,0.0,healthcare,11.4,0,0,0,0,5d3abb7175167f9ab7dcd1164ea402eb1fbb4c060112204cf3cbc84bf673ed30,c354953526cc3f772ab230be4a98e863fc18e83ce500d07d0b3c5c5ac6cdae0a,303259d31783c515b16efa0133dd13c078743df88cb746613784eacd0a4c5d5d
TRD007480,FR0000000127,2024-04-23,2024-04-25,derivative,738575.51,21.7292,33990.0,21.711,21.7608,21.7359,3268123.0,61.02,b,0.0,industrials,11.2,0,1,0,0,1b2664d5f9e0b29e8445bef73bb4e52adde10d7fa842e44f76f6444f41d7ea79,3c3aebe7b04c42726cc5e396f6cfebe47c1437d53b39f47ec43910d655a93f23,525cd394bdc03acd428fa7264cb8db3f7decde603e0f7003ee34da4cd81f6495
TRD003098,FR0000000017,2024-02-05,2024-02-07,equity,8706853.47,574.7098,15150.0,574.19,575.3435,574.76675,2365391.0,81.23,bb,0.0,healthcare,13.5,0,0,0,0,5d3abb7175167f9ab7dcd1164ea402eb1fbb4c060112204cf3cbc84bf673ed30,cad35667ea63f0e350f05ab423369f9aea4943639ba6610aec58508852769420,303259d31783c515b16efa0133dd13c078743df88cb746613784eacd0a4c5d5d
TRD001936,FR0000000132,2024-01-12,2024-01-15,fx,56378.05,1.3448,41923.0,1.344621,1.3459,1.3452605000000002,504881.0,83.44,aa,0.0,financials,21.9,0,0,0,0,ede409259acd941a620c55254a4889ec91ae12c1f01403ebf77ac4e05e5df2e0,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,cb7340f4ca0eed03e06f7bbb914d9eab7e01ba952ac767b85cefdb7bd6d789e4
TRD004706,FR0000000106,2024-03-25,2024-03-27,fx,9613.06,1.3063,7359.0,1.301789,1.3073,1.3045445,3612193.0,45.08,bbb,0.0,financials,58.6,0,0,0,0,95ee73b9e18eac4075ddbd7890be587e14c89646daf16326326f359ac01fd477,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,d548e76e535adeebc35975a8dee43b74042ec3b314bb210135dba6961f8f7243
TRD004517,FR0000000110,2024-03-11,2024-03-13,derivative,481969.31,12.8683,37454.0,12.862,12.8981,12.88005,2442948.0,25.99,bbb,1.0,technology,10.8,0,1,0,0,77a4af582d240fa020439f0c878260f7a7fcba1c8accc199a949fa4c666221ac,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,ba3536615655a8106a7669b7856d575bdc4c2f26c96510b1198a980f9b3404b8
TRD008152,FR0000000109,2024-06-03,2024-06-05,equity,4779124.37,331.4693,14418.0,331.16,331.9953,331.57765,4674855.0,45.51,b,0.0,consumer discretionary,17.0,0,0,1,0,22a3f28bc33c4176b20f507e703e8907d0fe28e0f79d6451a249367481c32925,ffe3acbe7b034241650010633d7c50ad11ffeb6e9fc29e69c0513bbeab3f99f0,25b1cb49320dfa8387d0ade168b8c96c5ed260712c98965f1f65455d8fdc31dd
TRD000581,FR0000000134,2024-01-16,2024-01-18,derivative,427310.02,21.3186,20044.0,21.2556,21.351,21.3033,4437437.0,62.72,b,0.0,industrials,10.2,0,1,0,0,1b2664d5f9e0b29e8445bef73bb4e52adde10d7fa842e44f76f6444f41d7ea79,b909f7b8686bcf560086dbfccc7078c3d724e4294cc1e8c01536fe1f28e81c63,525cd394bdc03acd428fa7264cb8db3f7decde603e0f7003ee34da4cd81f6495
TRD005365,FR0000000078,2024-05-14,2024-05-16,derivative,463824.48,12.9066,35937.0,12.8684,12.9169,12.89265,1622102.0,45.51,a,0.0,healthcare,39.9,0,0,1,0,f2abab107ced7b9c989f14b8729b5bec8e9eacc145aeac3e8078eb56726e7f03,00ae97ddbb04d11f64e49cbc1c22cc172e1c70152cb0ff0433fa8e38494da2ec,15e4d24df550c016585d27bc5ef7544d8bb5517679072137cba6fbdda55e9115
TRD007313,FR0000000144,2024-01-03,2024-01-05,derivative,628658.9,18.7112,33598.0,18.6962,18.7174,18.7068,2152208.0,6.62,bbb,0.0,financials,51.5,0,0,0,0,95ee73b9e18eac4075ddbd7890be587e14c89646daf16326326f359ac01fd477,3779f12f5c3b4bff5d8230078c871faec02281591fce899a6199a60faa8b680b,d548e76e535adeebc35975a8dee43b74042ec3b314bb210135dba6961f8f7243
TRD003646,FR0000000115,2024-01-19,2024-01-22,equity,8806576.471249998,517.6654,43566.0,517.55,517.8733,517.71165,2682234.0,10.18,bbb,1.0,financials,27.7,0,0,0,0,ede409259acd941a620c55254a4889ec91ae12c1f01403ebf77ac4e05e5df2e0,1e6d2809a3132870665626764cae18d9a867ae5cdcb805addc88c15a758dce71,cb7340f4ca0eed03e06f7bbb914d9eab7e01ba952ac767b85cefdb7bd6d789e4
TRD004597,FR0000000076,2024-06-14,2024-06-18,derivative,934639.83,36.4382,25650.0,36.4247,36.4835,36.4541,4888323.0,44.84,aaa,0.0,industrials,35.6,0,0,0,0,ffd0c099ee74ee75da3f79fd1cd88222fd9d9371e22ea346354facc18b1fde4f,98e7093d712801898bb140be5cc8c926acbb4cf4a30753c24382d663ecebe388,7d8de490e052cfd033f4472335792161819c2877a80abfb1a895f3441dfef74c
TRD000657,FR0000000115,2024-03-27,2024-03-29,fx,53682.48,1.16,46278.0,1.157718,1.1622,1.159959,1050658.0,84.07,bbb,0.0,financials,36.0,0,1,0,0,95cd7c1cb71ce251e30cde2ec28a5d5679ed8bfbb115d18259d2d43c3c0b556e,98e7093d712801898bb140be5cc8c926acbb4cf4a30753c24382d663ecebe388,e03cb75761ddd7bbea51cb4c8815eb9fdd74d8fa28be914ce07ad86e1dcde544
TRD004775,FR0000000103,2024-03-26,2024-03-28,equity,8806576.471249998,718.699,25193.0,716.78,720.1059,718.44295,4148857.0,29.59,d,1.0,utilities,34.3,0,0,0,0,07495d28dc0a69d4e9c549093505b040db2f988f609067746e6d102ee475bc7d,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,87e76ce865fb5792bb6ee1df1cd30a64c7f42e98131d5ed2c0890f49b82bd3cd
TRD000347,FR0000000088,2024-03-11,2024-03-13,derivative,474868.71,9.6137,49395.0,9.6037,9.6268,9.61525,1519020.0,34.78,bbb,0.0,utilities,42.2,0,0,0,0,9d2a5277ab44e8c2726fd0ff45bd995bbd432d6371ee8167a3b88eec39edead5,130af4b21a242eadf1292740d56b24da807014031db084dee139b1e7e0ba27ac,56be1b23787e06cdfe3e4de5329276b9b57896889dc8fc70e3c2b5ca58dd6d12
